election,county,registered_voters,total_votes_cast,absentee_by_mail_voters,early_voters,per_voter_turnout,per_early_voters,per_early_absentee_voters
2008-11-04,Dekalb,13174,7190,191,3817,0.5457719751024745,0.5308762169680111,0.5574408901251738
2008-11-04,Dickson,30823,19853,536,9936,0.644096940596308,0.50047851710069,0.5274769556238352
2008-11-04,Dyer,22039,14589,204,9389,0.661962883978402,0.6435670710809513,0.6575502090616218
2008-11-04,Fayette,25365,19334,271,11050,0.7622314212497536,0.5715320161373746,0.5855487741802007
2008-11-04,Fentress,12253,6927,98,3967,0.5653309393617889,0.5726865887108417,0.5868341273278476
2008-11-04,Franklin,26262,17731,582,9495,0.67515802299901,0.5355027917207151,0.5683266595228695
2008-11-04,Gibson,30807,21633,407,7157,0.7022105365663648,0.3308371469514168,0.34965099616326906
2008-11-04,Giles,18962,11775,266,6649,0.6209787997046725,0.5646709129511678,0.5872611464968153
2008-11-04,Grainger,12315,7649,171,3542,0.6211124644742184,0.46306706759053473,0.4854229311021048
2008-11-04,Greene,39204,24893,795,11158,0.6349607182940517,0.44823846061141687,0.48017514964046115
2008-11-04,Grundy,8504,4754,137,1644,0.5590310442144873,0.3458140513251998,0.37463188893563315
2008-11-04,Hamblen,34079,23137,534,12333,0.678922503594589,0.5330423131780265,0.5561222284652289
2008-11-04,Hamilton,205382,148402,3974,64085,0.7225657555189842,0.4318338027789383,0.458612417622404
